,Unnamed: 0,date_time,open,close,delta_next_day,nextclose,prediction_0,prediction_2,prediction_4,prediction_6,prediction_8,prediction_10,prediction_12,prediction_14,prediction_16,prediction_18,prediction_20,prediction_22,prediction_24,prediction_26,prediction_28,prediction_30,prediction_32,prediction_34,prediction_36,prediction_38,prediction_40,prediction_42,prediction_44,prediction_46,prediction_48,Unnamed: 0,prediction_1,prediction_3,prediction_5,prediction_7,prediction_9,prediction_11,prediction_13,prediction_15,prediction_17,prediction_19,prediction_21,prediction_23,prediction_25,prediction_27,prediction_29,prediction_31,prediction_33,prediction_35,prediction_37,prediction_39,prediction_41,prediction_43,prediction_45,prediction_47,prediction_49
562,562,2014-09-19,46.810001373291016,47.52000045776367,0.6748199462890625,46.38518,2,2,2,2,2,2,1,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,562,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2
563,563,2014-09-22,47.29999923706055,47.060001373291016,0.5383720397949219,46.02163,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,563,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2
564,564,2014-09-23,46.84999847412109,46.560001373291016,0.5866508483886719,46.49335,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,564,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2
565,565,2014-09-24,46.630001068115234,47.08000183105469,-0.5697517395019531,46.609753,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,565,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
566,566,2014-09-25,46.880001068115234,46.040000915527344,-0.3211936950683594,46.731194,2,2,2,2,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,566,2,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
567,567,2014-09-26,45.93000030517578,46.40999984741211,-0.0912933349609375,46.531292,2,2,2,2,1,0,1,2,1,1,1,1,1,1,1,1,1,2,2,1,0,2,2,2,0,567,2,2,2,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,2
568,568,2014-09-29,45.97999954223633,46.43999862670898,0.0043983459472656,46.355602,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,0,2,2,1,2,2,2,2,2,568,2,2,2,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,2,2,1,1,2
569,569,2014-09-30,46.369998931884766,46.36000061035156,-0.3199272155761719,46.21993,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,569,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
570,570,2014-10-01,46.27000045776367,45.900001525878906,-0.3447799682617187,46.10478,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,570,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
571,571,2014-10-02,45.83000183105469,45.7599983215332,0.1710090637207031,45.91899,2,2,2,2,1,1,1,2,1,1,2,1,2,1,0,1,2,2,2,1,2,2,2,2,2,571,2,2,2,2,1,1,1,1,0,1,1,1,1,2,1,2,0,1,1,1,2,2,1,1,2
572,572,2014-10-03,45.97999954223633,46.09000015258789,0.3194046020507812,45.770596,2,2,2,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,572,2,2,2,2,1,1,1,1,2,1,0,1,1,2,1,2,2,1,1,1,2,2,1,0,2
573,573,2014-10-06,46.119998931884766,46.09000015258789,-0.1941719055175781,45.72417,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,1,0,2,2,2,1,573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
574,574,2014-10-07,45.86000061035156,45.52999877929688,0.9975471496582032,45.78245,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,574,2,2,2,2,2,1,0,2,2,2,2,2,1,2,2,2,2,1,1,0,2,2,2,2,2
575,575,2014-10-08,45.47999954223633,46.77999877929688,0.2226066589355468,45.62739,2,1,2,0,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,575,2,1,2,2,1,1,1,1,2,1,0,1,1,2,1,2,2,1,1,1,2,2,1,0,2
576,576,2014-10-09,46.5,45.84999847412109,-1.7417564392089844,45.771755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577,577,2014-10-10,45.59999847412109,44.02999877929688,-2.13262939453125,45.78263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578,578,2014-10-13,43.81999969482422,43.650001525878906,-1.4620399475097656,45.19204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579,579,2014-10-14,43.869998931884766,43.72999954223633,-1.3545455932617188,44.574547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580,580,2014-10-15,43.0,43.220001220703125,-1.4299545288085938,44.169956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
581,581,2014-10-16,42.52999877929688,42.7400016784668,0.10748291015625,43.52252,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,2,1,2,2,2,2,2,581,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,1,1,1,2,2,1,1,2
582,582,2014-10-17,43.20000076293945,43.630001068115234,1.0350990295410156,43.044903,1,1,2,2,2,2,1,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,582,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2
583,583,2014-10-20,43.060001373291016,44.08000183105469,1.79547119140625,43.08453,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,583,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
584,584,2014-10-21,44.36000061035156,44.880001068115234,1.131122589111328,43.24888,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,584,2,1,2,2,1,0,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2
585,585,2014-10-22,45.0,44.380001068115234,1.2963180541992188,43.723682,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,585,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
586,586,2014-10-23,44.619998931884766,45.02000045776367,2.11623764038086,44.013763,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,586,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
587,587,2014-10-24,46.83000183105469,46.130001068115234,1.6068572998046875,44.303143,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,587,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
588,588,2014-10-27,45.709999084472656,45.90999984741211,1.57977294921875,44.91023,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,588,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
589,589,2014-10-28,45.86000061035156,46.4900016784668,1.293231964111328,45.326767,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,589,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
590,590,2014-10-29,46.43999862670898,46.619998931884766,0.3298072814941406,45.720192,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,590,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
591,591,2014-10-30,46.31999969482422,46.04999923706055,0.9052734375,46.044727,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,591,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
592,592,2014-10-31,46.93999862670898,46.95000076293945,1.384319305419922,46.05568,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,592,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
593,593,2014-11-03,46.88999938964844,47.43999862670898,1.267181396484375,46.30282,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,593,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
594,594,2014-11-04,47.29999923706055,47.56999969482422,1.2130584716796875,46.646942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,594,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
595,595,2014-11-05,47.79999923706055,47.86000061035156,1.7413711547851562,46.95863,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,595,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
596,596,2014-11-06,47.86000061035156,48.70000076293945,1.4485359191894531,47.231464,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,596,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2
597,597,2014-11-07,48.91999816894531,48.68000030517578,1.2767333984375,47.613266,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,597,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
598,598,2014-11-10,48.650001525878906,48.88999938964844,0.89886474609375,47.971134,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,598,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2
599,599,2014-11-11,48.84999847412109,48.869998931884766,0.5589675903320312,48.22103,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,599,2,2,2,2,2,1,2,2,2,2,2,0,1,2,2,2,2,1,1,1,2,2,2,2,2
600,600,2014-11-12,48.560001373291016,48.77999877929688,1.1827888488769531,48.42721,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
601,601,2014-11-13,48.810001373291016,49.61000061035156,1.0805015563964844,48.4995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,601,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,1,2,2,2,2,2,2
602,602,2014-11-14,49.7400016784668,49.58000183105469,0.7216873168945312,48.73831,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,602,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2
603,603,2014-11-17,49.40999984741211,49.459999084472656,-0.2504425048828125,48.990444,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,2,1,2,2,2,2,1,603,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
604,604,2014-11-18,49.130001068115234,48.7400016784668,-0.8449363708496094,49.064938,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,604,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
605,605,2014-11-19,48.65999984741211,48.220001220703125,-0.25262451171875,48.952625,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,2,1,0,2,2,2,1,605,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
606,606,2014-11-20,48.0,48.70000076293945,-0.658233642578125,48.638233,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
607,607,2014-11-21,49.02000045776367,47.97999954223633,-0.8922119140625,48.482212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
608,608,2014-11-24,47.9900016784668,47.59000015258789,-0.7415084838867188,48.21151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,0,1,608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
609,609,2014-11-25,47.65999984741211,47.470001220703125,-0.1229476928710937,47.872948,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,2,2,2,1,609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
610,610,2014-11-26,47.4900016784668,47.75,0.159332275390625,47.65067,2,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,2,2,2,1,2,2,2,2,2,610,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0,1,1,1,2,2,1,0,2
611,611,2014-11-28,47.95000076293945,47.810001373291016,1.0776329040527344,47.542366,2,2,2,2,2,2,1,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,611,2,2,2,2,2,1,1,2,2,0,2,1,0,2,2,2,2,1,1,2,2,2,2,2,2
612,612,2014-12-01,47.880001068115234,48.619998931884766,0.8885917663574219,47.571407,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,612,2,0,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2
613,613,2014-12-02,48.84000015258789,48.459999084472656,0.3326644897460937,47.747337,2,2,1,2,0,2,1,2,1,0,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,613,2,1,1,1,1,1,1,1,2,1,2,1,1,2,0,2,2,1,1,1,2,2,2,2,2
614,614,2014-12-03,48.43999862670898,48.08000183105469,0.8669013977050781,47.9731,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,614,2,2,2,2,2,1,2,2,2,2,2,1,0,2,2,2,2,1,1,0,2,2,2,2,2
615,615,2014-12-04,48.38999938964844,48.84000015258789,0.4386940002441406,47.981304,2,2,2,2,2,2,1,2,1,2,2,1,2,0,2,1,2,2,2,0,2,2,2,2,2,615,2,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2
616,616,2014-12-05,48.81999969482422,48.41999816894531,-0.4536209106445312,48.15362,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
617,617,2014-12-08,48.2599983215332,47.70000076293945,-0.6442756652832031,48.234276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0
618,618,2014-12-09,47.11000061035156,47.59000015258789,-1.1209487915039062,48.02095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
619,619,2014-12-10,47.58000183105469,46.900001525878906,-0.5721397399902344,47.742138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
620,620,2014-12-11,47.08000183105469,47.16999816894531,-0.4297714233398437,47.379772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,620,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
621,621,2014-12-12,46.77999877929688,46.95000076293945,-0.510986328125,47.180984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
622,622,2014-12-15,47.20000076293945,46.66999816894531,-1.8213958740234373,46.981396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
623,623,2014-12-16,45.900001525878906,45.15999984741211,-1.1049957275390625,46.844997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
624,624,2014-12-17,45.04999923706055,45.7400016784668,1.3632125854492188,46.156788,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,624,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2
625,625,2014-12-18,46.58000183105469,47.52000045776367,1.8690223693847656,45.790977,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,625,2,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
626,626,2014-12-19,47.630001068115234,47.65999984741211,1.82440185546875,46.155598,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,626,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
627,627,2014-12-22,47.77999877929688,47.97999954223633,1.9367523193359373,46.51325,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,627,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
628,628,2014-12-23,48.369998931884766,48.45000076293945,1.096038818359375,47.04396,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,628,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
629,629,2014-12-24,48.63999938964844,48.13999938964844,0.2936286926269531,47.586372,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,629,2,2,2,2,0,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
630,630,2014-12-26,48.40999984741211,47.880001068115234,-0.4625778198242187,47.91258,2,2,2,2,0,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,630,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
631,631,2014-12-29,47.70000076293945,47.45000076293945,-0.9676017761230468,47.987602,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632,632,2014-12-30,47.43999862670898,47.02000045776367,-1.3483200073242188,47.79832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
633,633,2014-12-31,46.72999954223633,46.45000076293945,-0.7467079162597656,47.506706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
634,634,2015-01-02,46.65999984741211,46.7599983215332,-0.7709770202636719,47.10098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
635,635,2015-01-05,46.369998931884766,46.33000183105469,-1.2145652770996094,46.864567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
636,636,2015-01-06,46.380001068115234,45.650001525878906,-0.2843399047851562,46.51434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,2,1,636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
637,637,2015-01-07,45.97999954223633,46.22999954223633,1.4332962036132812,46.156704,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,637,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2
638,638,2015-01-08,46.75,47.59000015258789,1.15435791015625,46.03564,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,638,2,1,2,2,1,1,1,2,2,0,2,1,0,2,2,2,2,1,1,2,2,2,2,2,2
639,639,2015-01-09,47.61000061035156,47.18999862670898,0.1692962646484375,46.430702,1,1,1,1,1,0,1,2,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,639,1,1,1,1,1,1,1,1,2,1,0,1,1,2,1,2,2,1,1,1,2,2,0,2,2
640,640,2015-01-12,47.41999816894531,46.59999847412109,-0.3642158508300781,46.724216,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,0,2,2,2,1,640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
641,641,2015-01-13,46.970001220703125,46.36000061035156,-0.7898330688476562,46.749832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
642,642,2015-01-14,45.959999084472656,45.959999084472656,-1.1728134155273438,46.652813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,643,2015-01-15,46.220001220703125,45.47999954223633,-0.0958023071289062,46.335804,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,0,2,2,2,0,643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
644,644,2015-01-16,45.310001373291016,46.2400016784668,0.363555908203125,46.026443,1,1,1,0,0,2,1,2,1,0,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,644,1,1,1,1,1,1,1,1,2,1,2,1,1,2,0,2,2,1,1,1,2,2,0,2,2
645,645,2015-01-20,46.29999923706055,46.38999938964844,0.037994384765625,45.882004,1,1,1,1,1,1,1,2,1,1,0,1,0,1,1,1,0,2,2,1,2,2,2,2,2,645,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,2,2,1,1,2
646,646,2015-01-21,45.93999862670898,45.91999816894531,1.2034339904785156,45.926567,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,646,2,1,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
647,647,2015-01-22,46.380001068115234,47.130001068115234,1.367816925048828,45.812183,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,647,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2
648,648,2015-01-23,47.36000061035156,47.18000030517578,0.8944473266601562,46.11555,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,648,2,1,2,2,0,1,2,2,2,2,2,2,0,2,2,2,2,1,1,2,2,2,2,2,2
649,649,2015-01-26,47.0,47.0099983215332,-3.8316383361816406,46.49164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
650,650,2015-01-27,42.95000076293945,42.65999984741211,-5.374580383300781,46.56458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
651,651,2015-01-28,42.7400016784668,41.18999862670898,-2.5444908142089844,44.55449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
652,652,2015-01-29,40.93000030517578,42.0099983215332,-2.893573760986328,43.293575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
653,653,2015-01-30,41.54999923706055,40.400001525878906,-1.2719802856445312,42.55198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
654,654,2015-02-02,40.59000015258789,41.27999877929688,-0.0806121826171875,41.68061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1,2,2,2,0,654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,2
655,655,2015-02-03,41.630001068115234,41.59999847412109,0.5145416259765625,41.32546,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,655,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,2,2,1,1,1,2,2,2,2,2
656,656,2015-02-04,41.93999862670898,41.84000015258789,1.1540412902832031,41.29596,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,656,1,1,2,2,1,1,1,2,2,2,2,0,2,2,2,2,2,1,1,2,2,2,2,2,2
